dataset,Paths_to_Internet,description,universe,usProp,usPropSE,usCount,usCountSE,age314Prop,age314PropSE,age314Count,age314CountSE,age1524Prop,age1524PropSE,age1524Count,age1524CountSE,age2544Prop,age2544PropSE,age2544Count,age2544CountSE,age4564Prop,age4564PropSE,age4564Count,age4564CountSE,age65pProp,age65pPropSE,age65pCount,age65pCountSE,workEmployedProp,workEmployedPropSE,workEmployedCount,workEmployedCountSE,workUnemployedProp,workUnemployedPropSE,workUnemployedCount,workUnemployedCountSE,workNILFProp,workNILFPropSE,workNILFCount,workNILFCountSE,incomeU25Prop,incomeU25PropSE,incomeU25Count,incomeU25CountSE,income2549Prop,income2549PropSE,income2549Count,income2549CountSE,income5074Prop,income5074PropSE,income5074Count,income5074CountSE,income7599Prop,income7599PropSE,income7599Count,income7599CountSE,income100pProp,income100pPropSE,income100pCount,income100pCountSE,edNoDiplomaProp,edNoDiplomaPropSE,edNoDiplomaCount,edNoDiplomaCountSE,edHSGradProp,edHSGradPropSE,edHSGradCount,edHSGradCountSE,edSomeCollegeProp,edSomeCollegePropSE,edSomeCollegeCount,edSomeCollegeCountSE,edCollegeGradProp,edCollegeGradPropSE,edCollegeGradCount,edCollegeGradCountSE,sexMaleProp,sexMalePropSE,sexMaleCount,sexMaleCountSE,sexFemaleProp,sexFemalePropSE,sexFemaleCount,sexFemaleCountSE,raceWhiteProp,raceWhitePropSE,raceWhiteCount,raceWhiteCountSE,raceBlackProp,raceBlackPropSE,raceBlackCount,raceBlackCountSE,raceHispanicProp,raceHispanicPropSE,raceHispanicCount,raceHispanicCountSE,raceAsianProp,raceAsianPropSE,raceAsianCount,raceAsianCountSE,raceAmIndianProp,raceAmIndianPropSE,raceAmIndianCount,raceAmIndianCountSE,raceOtherProp,raceOtherPropSE,raceOtherCount,raceOtherCountSE,disabilityNoProp,disabilityNoPropSE,disabilityNoCount,disabilityNoCountSE,disabilityYesProp,disabilityYesPropSE,disabilityYesCount,disabilityYesCountSE,metroNoProp,metroNoPropSE,metroNoCount,metroNoCountSE,metroYesProp,metroYesPropSE,metroYesCount,metroYesCountSE,metroUnknownProp,metroUnknownPropSE,metroUnknownCount,metroUnknownCountSE,scChldHomeNoProp,scChldHomeNoPropSE,scChldHomeNoCount,scChldHomeNoCountSE,scChldHomeYesProp,scChldHomeYesPropSE,scChldHomeYesCount,scChldHomeYesCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE
11/1/17 0:00,eCommerceUser,"Shops, Makes Travel Reservations, or Uses Other Consumer Services Online",adultInternetUser,0.685154,0.00268,141471351,553278,,,,,0.629423,0.00832,22603043,298774,0.741638,0.004212,53392959,303265,0.693575,0.004537,46401592,303545,0.602171,0.005511,19073757,174577,0.743513,0.003167,100942924,616527,0.589236,0.018307,3209556,174179,0.571768,0.005508,37318871,497570,0.506858,0.006493,19215652,403886,0.61732,0.005856,31368450,453496,0.708462,0.006059,28231896,419008,0.766387,0.00678,19760977,308702,0.822967,0.004368,42894376,546273,0.396625,0.010458,8949986,284038,0.536476,0.006248,27042351,429585,0.737077,0.004478,45318581,473112,0.835281,0.003356,60160433,601861,66%,0.003877,66238327,386629,70%,0.003854,75233023,411397,0.728097,0.003031,97630735,406410,0.589992,0.008209,13751291,191340,0.557225,0.008563,17662506,271434,0.737857,0.011255,8803360,177061,0.546453,0.03742,814851,80291,0.708555,0.018582,2808608,144986,0.698558,0.002811,130012010,562570,0.562667,0.008116,11459341,237746,0.618799,0.008806,15827412,687173,0.694979,0.002847,124667632,849191,0.642209,0.036001,976308,155467,0.695349,0.003063,103960252,688394,0.658401,0.005661,37511099,531716,0.600914,0.0191,1828824,138885,0.714916,0.024207,334616,35413,0.659727,0.021506,2980957,163900,0.662281,0.019737,1278014,80094,0.691458,0.00887,16366037,349603,0.757148,0.020937,2724754,171505,0.741922,0.027506,1662621,96072,0.700957,0.027968,406198,26865,0.807279,0.016489,426866,15117,0.658752,0.011121,9452751,285761,0.640156,0.016585,4312284,222156,0.665882,0.022959,557650,26999,0.728703,0.018528,816507,67755,0.685946,0.013078,5782787,225347,0.719449,0.019803,3051760,189295,0.716987,0.026585,1517358,115530,0.685596,0.023147,1285400,92662,0.62993,0.029168,1779105,166009,0.602769,0.019719,1795447,127415,0.720956,0.023296,679241,42762,0.766753,0.021465,2848622,176181,0.764667,0.01734,3198517,142896,0.690144,0.022295,4442961,271652,0.773086,0.016338,2872100,126121,0.57443,0.019355,1059156,87886,0.694342,0.017972,2744114,161888,0.764554,0.013719,535189,41318,0.712818,0.030657,914079,57426,0.648743,0.020479,1269520,76595,0.738521,0.020523,685697,37536
11/1/17 0:00,audioUser,"Streams or Downloads Music, Radio, Podcasts, etc.",adultInternetUser,0.526137,0.00273,108637317,563665,,,,,0.735636,0.007253,26417250,260468,0.63446,0.00464,45676865,334051,0.435857,0.00473,29159676,316443,0.233103,0.005534,7383526,175291,0.576836,0.003504,78314004,636109,0.565984,0.018273,3082904,177504,0.417354,0.005512,27240409,466304,0.455585,0.00713,17271827,401847,0.468061,0.00635,23784004,452709,0.520394,0.006623,20737479,366100,0.559985,0.007512,14438972,297653,0.62172,0.004989,32405035,431752,0.529132,0.010173,11940050,312597,0.410063,0.005964,20670204,356974,0.54411,0.005603,33454148,460836,0.591092,0.004411,42572915,516353,54%,0.004274,54075136,426217,51%,0.00372,54562181,397170,0.519294,0.003179,69632181,426324,0.539497,0.008168,12574375,190387,0.530406,0.007698,16812401,243990,0.531158,0.013485,6337242,187531,0.484537,0.03249,722524,80856,0.645481,0.020551,2558594,145859,0.545319,0.002869,101491928,549997,0.350847,0.008789,7145389,209412,0.435921,0.008728,11149827,522405,0.539079,0.002956,96701651,726767,0.51692,0.030912,785839,124661,0.496115,0.003195,74173224,617217,0.60492,0.005589,34464093,500565,0.470963,0.031339,1433330,157264,0.580976,0.027534,271925,32473,0.468311,0.022585,2116048,127142,0.55434,0.019864,1069718,90970,0.575229,0.008742,13615023,302153,0.607141,0.02391,2184921,156535,0.523436,0.027418,1173001,89919,0.521824,0.026349,302392,24606,0.686851,0.018463,363187,15558,0.498398,0.013112,7151743,250796,0.535286,0.02155,3605850,202881,0.54668,0.025647,457824,31192,0.538633,0.022466,603535,58917,0.549667,0.015561,4633904,223812,0.532935,0.018695,2260603,136588,0.539482,0.028768,1141704,95957,0.49923,0.029938,935988,77655,0.470399,0.021564,1328544,128035,0.480178,0.019123,1430290,102913,0.507959,0.024502,478568,38964,0.542797,0.022507,2016585,143990,0.534251,0.019036,2234712,134452,0.476259,0.021418,3066023,207918,0.513948,0.021162,1909373,124073,0.515612,0.019086,950706,89381,0.467606,0.018675,1848027,120086,0.530035,0.019307,371026,26174,0.531748,0.022745,681885,46115,0.480829,0.0222,940930,64498,0.546836,0.021162,507723,33967
11/1/17 0:00,onlineClassUser,Takes Class or Participates in Job Training Online,adultInternetUser,0.190609,0.002462,39357058,508371,,,,,0.284365,0.008362,10211767,300297,0.22477,0.003802,16181946,273725,0.163872,0.003566,10963349,238549,0.063141,0.002991,1999995,94734,0.226902,0.003118,30805253,458530,0.211852,0.014938,1153956,96754,0.113343,0.004062,7397849,281529,0.146834,0.005667,5566674,235162,0.152186,0.004239,7733196,233012,0.185746,0.005411,7401914,226718,0.213663,0.006775,5509221,198141,0.252219,0.005507,13146052,338484,0.115536,0.006967,2607100,162966,0.085252,0.003152,4297319,169454,0.228518,0.004763,14050228,326238,0.255503,0.004446,18402412,367549,19%,0.00354,18741629,353023,19%,0.003101,20615430,331059,0.188965,0.002966,25338416,397658,0.19387,0.008306,4518652,193604,0.171091,0.005815,5423113,184313,0.236908,0.010344,2826544,137367,0.200529,0.031574,299023,51738,0.239996,0.021024,951311,92819,0.199817,0.002666,37188952,508247,0.106456,0.006066,2168106,128656,0.156382,0.005778,3999893,212160,0.195384,0.002653,35048571,530888,0.202991,0.03101,308594,67825,0.186468,0.002811,27878412,446606,0.201475,0.004728,11478646,295806,0.159644,0.014315,485862,46022,0.235293,0.02605,110129,18971,0.204617,0.016991,924555,83476,0.203454,0.017112,392609,38746,0.189088,0.00672,4475504,170653,0.243002,0.021267,874492,77064,0.162458,0.024064,364062,59279,0.190749,0.02262,110537,14050,0.278207,0.017711,147108,10864,0.196686,0.010554,2822336,180071,0.1991,0.013139,1341195,95871,0.200735,0.01944,168108,18818,0.232949,0.02031,261018,32203,0.160792,0.011702,1355541,115479,0.193988,0.018263,822858,80291,0.225506,0.018222,477238,51982,0.192979,0.028492,361809,58449,0.139004,0.020567,392589,63573,0.198163,0.013008,590262,56874,0.150607,0.023902,141893,22990,0.249991,0.022108,928761,99051,0.190098,0.015582,795159,70455,0.15237,0.015232,980918,116810,0.25711,0.021404,955193,91767,0.129502,0.013351,238781,33579,0.161927,0.016411,639953,75076,0.187595,0.015686,131317,17561,0.230588,0.026575,295693,38464,0.169801,0.016792,332282,39157,0.175612,0.017462,163051,18825
11/1/17 0:00,teleworkUser,Telecommutes Using the Internet,adultInternetUser,0.225693,0.002524,46601323,521252,,,,,0.103767,0.005788,3726353,207834,0.31403,0.004318,22608054,310868,0.268266,0.004215,17947504,281976,0.073225,0.003534,2319412,111940,0.34325,0.003527,46601323,521252,0,0,0,0,0,0,0,0,0.089716,0.003778,3401254,149269,0.147463,0.004562,7493157,241229,0.213862,0.005173,8522297,238193,0.272363,0.006974,7022756,201360,0.386823,0.005036,20161859,336555,0.039237,0.003564,885405,81690,0.110102,0.003558,5549967,180873,0.203057,0.004241,12484776,286652,0.384332,0.004882,27681176,430402,25%,0.003404,24668209,339477,21%,0.003425,21933114,365672,0.23984,0.003176,32160146,425838,0.184056,0.00739,4289913,172232,0.179388,0.005741,5686104,181967,0.286707,0.010076,3420694,129853,0.098453,0.017911,146810,27832,0.226461,0.01889,897657,83396,0.241551,0.002703,44956181,508142,0.080778,0.004809,1645142,101187,0.134156,0.005002,3431391,191085,0.23891,0.002674,42856391,531261,0.206246,0.03299,313542,81287,0.225157,0.002984,33662758,482283,0.2271,0.004779,12938566,299660,0.175032,0.018978,532692,74042,0.196697,0.016096,92064,12127,0.210646,0.018049,951799,86595,0.204162,0.014199,393974,29294,0.253841,0.007624,6008127,207862,0.269629,0.021807,970315,97450,0.194519,0.02228,435911,52514,0.185156,0.018487,107296,12188,0.439665,0.017479,232482,9929,0.222042,0.010496,3186190,161889,0.210684,0.017943,1419234,118154,0.226497,0.018565,189683,17728,0.194014,0.017785,217391,22757,0.236801,0.013128,1996325,119314,0.178458,0.014607,756983,69149,0.205271,0.017055,434415,46578,0.199868,0.023121,374726,45500,0.214836,0.017641,606759,70207,0.195521,0.015929,582390,61175,0.212157,0.0215,199881,23502,0.29235,0.021685,1086132,100303,0.265936,0.016136,1112380,84054,0.216404,0.01501,1393153,105855,0.264814,0.018859,983814,83259,0.160863,0.017024,296606,36941,0.20121,0.017895,795201,83251,0.177333,0.013354,124133,13661,0.224936,0.023892,288446,32691,0.149854,0.014258,293249,31714,0.260034,0.021975,241435,24864
11/1/17 0:00,emailUser,Uses Email,adultInternetUser,0.908363,0.001819,187559788,375607,,,,,0.909999,0.005327,32678736,191304,0.934363,0.002415,67267874,173837,0.904719,0.002585,60527508,172943,0.855112,0.004543,27085670,143901,0.935824,0.001737,127051971,584420,0.883179,0.012618,4810657,210621,0.853344,0.004123,55697160,539877,0.828681,0.00514,31416427,491995,0.881871,0.00367,44811357,538799,0.919449,0.003984,36639662,483766,0.949228,0.003616,24475455,355861,0.963456,0.002096,50216887,594398,0.762037,0.008834,17195633,383921,0.833188,0.004134,41998777,507455,0.946818,0.00241,58214362,521590,0.973993,0.00144,70151016,628325,90%,0.002537,89763665,252981,92%,0.002328,97796123,248565,0.920124,0.001899,123379604,254619,0.897859,0.005223,20926938,121724,0.854026,0.006183,27070257,195995,0.938824,0.005795,11201090,190601,0.818732,0.025074,1220864,105892,0.948833,0.008209,3761036,162944,0.917137,0.001871,170692894,453457,0.828184,0.006246,16866895,283423,0.865616,0.005884,22140429,950852,0.914724,0.001805,164086056,1003909,0.877038,0.011777,1333303,215414,0.909667,0.001925,136002602,655895,0.904941,0.003967,51557186,610457,0.904211,0.011918,2751880,165534,0.906438,0.016707,424257,36139,0.896984,0.012732,4052996,178364,0.877542,0.010347,1693406,108448,0.91617,0.004906,21684716,359526,0.931759,0.014661,3353126,172208,0.911673,0.012821,2043026,102782,0.906701,0.014003,525425,30776,0.95522,0.008217,505093,15940,0.928624,0.006601,13325271,332390,0.907512,0.011239,6113274,318236,0.913278,0.0134,764835,35080,0.918453,0.01019,1029120,82742,0.909622,0.009969,7668470,237249,0.89488,0.012056,3795903,215423,0.944805,0.011619,1999488,118960,0.919581,0.010487,1724090,119355,0.877012,0.012842,2476934,181870,0.877107,0.014012,2612605,148741,0.927439,0.013343,873777,54340,0.929126,0.013082,3451864,190146,0.916614,0.010364,3834090,154299,0.888777,0.016474,5721701,306803,0.933309,0.012523,3467348,149712,0.84619,0.013312,1560238,125320,0.89226,0.012765,3526307,174649,0.908722,0.011242,636107,46991,0.928146,0.012014,1190203,54809,0.887647,0.017193,1737031,87614,0.936888,0.010202,869875,44497
11/1/17 0:00,financeUser,"Uses Online Financial Services Like Banking, Investing, Paying Bills",adultInternetUser,0.65866,0.003047,136000789,629050,,,,,0.531518,0.00958,19087212,344009,0.764529,0.004013,55040958,288897,0.666246,0.004427,44573188,296187,0.546154,0.005401,17299432,171083,0.743323,0.003422,100917091,585305,0.518597,0.017761,2824786,151144,0.494243,0.005096,32258912,442085,0.498463,0.006792,18897394,383251,0.609636,0.006501,30978025,500535,0.67726,0.006385,26988532,428785,0.72948,0.006527,18809345,301830,0.773719,0.005168,40327494,529914,0.290645,0.009569,6558500,244588,0.525185,0.006648,26473184,429196,0.726368,0.004739,44660162,492449,0.809575,0.003611,58308943,564814,65%,0.004141,65055741,412991,66%,0.003823,70945048,408095,0.688115,0.003198,92269554,428850,0.58725,0.009136,13687379,212949,0.575995,0.008209,18257438,260200,0.708384,0.01245,8451718,192322,0.490022,0.031659,730703,74211,0.656936,0.020344,2603998,141150,0.67334,0.003205,125318555,613937,0.52451,0.009307,10682235,243149,0.570415,0.008233,14589883,635512,0.671341,0.003231,120427228,828136,0.647057,0.034486,983678,153766,0.675103,0.003167,100933285,678476,0.615511,0.006191,35067504,504344,0.602449,0.020733,1833496,138378,0.648698,0.026539,303622,29080,0.662112,0.021987,2991733,162725,0.637392,0.022785,1229985,82410,0.680706,0.008988,16111546,338450,0.715736,0.021094,2575722,168587,0.666423,0.023474,1493430,84229,0.651494,0.028233,377535,25389,0.763846,0.01709,403900,12627,0.663669,0.0125,9523296,265694,0.645963,0.023916,4351401,210086,0.59496,0.021037,498256,26164,0.682306,0.022655,764520,71178,0.643397,0.018495,5424086,241536,0.67354,0.018686,2857021,175796,0.651828,0.024265,1379463,105617,0.673039,0.018423,1261856,98214,0.61864,0.028916,1747218,132804,0.604603,0.018941,1800909,108084,0.699448,0.024134,658978,45930,0.698071,0.025201,2593455,179211,0.724536,0.016906,3030649,133880,0.655254,0.021794,4218344,251520,0.67188,0.023043,2496109,141533,0.502168,0.017579,925917,79451,0.625356,0.020829,2471472,143669,0.671941,0.017363,470360,38227,0.707758,0.027916,907590,62986,0.655835,0.022044,1283398,75919,0.729945,0.018857,677735,37411
11/1/17 0:00,socialNetworkUser,Uses Online Social Networks,adultInternetUser,0.744129,0.002551,153648607,526687,,,,,0.882332,0.005872,31685198,210882,0.838109,0.003569,60338277,256917,0.675115,0.004776,45166563,319551,0.519608,0.006166,16458569,195293,0.779243,0.003098,105793704,578411,0.770899,0.01568,4199070,208312,0.668857,0.005016,43655832,511207,0.704956,0.0068,26725841,499639,0.728423,0.00479,37014030,509038,0.744238,0.005481,29657579,399692,0.764985,0.006675,19724822,325254,0.777534,0.004416,40526335,548662,0.734104,0.008591,16565303,379185,0.690735,0.005277,34818124,450340,0.770686,0.004075,47385002,492811,0.761969,0.004244,54880177,576571,71%,0.003603,70607408,359308,78%,0.003234,83041199,345268,0.74011,0.002963,99241545,397369,0.743076,0.007759,17319307,180841,0.756888,0.007713,23991252,244472,0.738426,0.011246,8810150,199723,0.711475,0.029758,1060926,98449,0.813709,0.015616,3225426,152828,0.75538,0.002673,140587547,519560,0.641313,0.008437,13061060,265197,0.748441,0.007584,19143350,845510,0.74343,0.002623,133358832,880248,0.754111,0.017872,1146425,187186,0.722015,0.003003,107947061,693509,0.802161,0.004531,45701545,564577,0.767352,0.012487,2335361,164431,0.743507,0.018567,347998,28898,0.750891,0.017055,3392878,158745,0.795792,0.016447,1535652,95076,0.742697,0.007774,17578808,365296,0.76947,0.019395,2769097,147087,0.72635,0.02301,1627724,100161,0.709628,0.022883,411222,29676,0.775327,0.015856,409971,16404,0.745904,0.010234,10703330,304497,0.770931,0.014517,5193225,279038,0.685984,0.024529,574485,34676,0.775898,0.016993,869388,79606,0.725585,0.013289,6116963,224722,0.784162,0.015046,3326261,197586,0.79938,0.020045,1691725,109985,0.806927,0.013453,1512878,108374,0.787053,0.02012,2222864,172898,0.720031,0.021196,2144730,135250,0.787806,0.022974,742223,49692,0.774219,0.019527,2876360,179339,0.704464,0.015458,2946694,142623,0.707362,0.018538,4553800,288280,0.728723,0.016691,2707289,132814,0.782814,0.017793,1443384,117722,0.76688,0.014963,3030790,158698,0.750318,0.018011,525224,33537,0.772648,0.021249,990802,54685,0.70339,0.018665,1376458,79920,0.718897,0.018908,667477,40200
11/1/17 0:00,textIMUser,Uses Text Messaging or Instant Messaging,adultInternetUser,0.901793,0.001477,186203212,304960,,,,,0.957324,0.003513,34378237,126152,0.964026,0.001704,69403423,122642,0.896783,0.002751,59996572,184037,0.707971,0.005405,22424979,171207,0.94741,0.001361,128624993,595659,0.918622,0.008956,5003718,218293,0.805501,0.004023,52574501,560109,0.84779,0.004894,32140845,521838,0.87723,0.003521,44575526,561373,0.906796,0.003543,36135428,472833,0.934407,0.003538,24093306,341653,0.945061,0.002347,49258106,581656,0.871267,0.006207,19660434,412105,0.863162,0.003968,43509721,516988,0.915182,0.002688,56269263,528775,0.926964,0.002365,66763793,624902,90%,0.002166,89571618,215966,91%,0.002271,96631594,242446,0.892766,0.001833,119711175,245828,0.914099,0.004628,21305456,107873,0.919111,0.004467,29133287,141604,0.927464,0.006369,11065561,194592,0.875723,0.022643,1305847,116519,0.928865,0.010773,3681887,160210,0.916837,0.001516,170637065,385706,0.764315,0.007103,15566146,292347,0.870831,0.00539,22273799,951340,0.906164,0.00164,162550680,978189,0.906922,0.023326,1378733,202873,0.885676,0.001818,132415748,660878,0.944087,0.002674,53787464,604472,0.900434,0.011228,2740384,169550,0.908618,0.014958,425278,39175,0.905284,0.010985,4090496,176296,0.903516,0.011104,1743529,110584,0.915253,0.004652,21663017,370476,0.900896,0.017492,3242057,185536,0.925308,0.012449,2073582,102698,0.889167,0.015686,515264,30475,0.92861,0.009036,491023,16388,0.890259,0.006494,12774747,340114,0.919047,0.007719,6190977,354023,0.885695,0.012705,741735,34011,0.89984,0.010511,1008265,82744,0.907631,0.009164,7651678,248412,0.891363,0.010469,3780984,223185,0.898293,0.011929,1901056,119782,0.941032,0.008899,1764308,116634,0.871487,0.013175,2461330,172432,0.922189,0.007967,2746890,163437,0.881926,0.016435,830897,53294,0.927071,0.010397,3444232,192123,0.913562,0.009017,3821326,156013,0.889725,0.01071,5727804,321796,0.913754,0.009457,3394699,157335,0.917073,0.01234,1690936,131281,0.895965,0.011915,3540947,182183,0.897858,0.012623,628502,42465,0.911036,0.012151,1168263,55225,0.880886,0.015627,1723800,85775,0.878552,0.014538,815713,42175
11/1/17 0:00,sellingGoodsUser,Uses the Internet to Sell Goods,adultInternetUser,0.113339,0.001903,23402455,392918,,,,,0.1092,0.005248,3921468,188461,0.14593,0.003231,10505977,232615,0.103865,0.003143,6948754,210304,0.06397,0.002991,2026256,94738,0.131139,0.002583,17804065,352114,0.119477,0.011519,650790,67842,0.075803,0.00279,4947600,189311,0.087934,0.004115,3333682,160230,0.097196,0.003518,4938914,187752,0.112688,0.00413,4490573,169347,0.125686,0.005351,3240757,142814,0.141947,0.003941,7398529,220449,0.07426,0.005376,1675702,122057,0.079619,0.003172,4013387,167278,0.123835,0.003423,7613891,216062,0.140223,0.003246,10099475,255096,12%,0.00273,12198308,272278,10%,0.002525,11204147,269562,0.120665,0.002213,16180041,296688,0.079067,0.005023,1842869,117067,0.106376,0.005223,3371822,165544,0.106359,0.007678,1268963,94183,0.083243,0.020848,124129,32503,0.155059,0.016297,614631,71169,0.116693,0.002068,21718241,388152,0.082697,0.004721,1684214,101134,0.097423,0.004693,2491854,149718,0.115428,0.002015,20705761,383195,0.134742,0.021392,204840,41094,0.111251,0.002267,16632977,345688,0.118819,0.003688,6769478,229330,0.079624,0.013334,242328,49472,0.111125,0.014801,52012,8158,0.12353,0.013135,558167,62890,0.105663,0.014532,203900,28713,0.120545,0.005651,2853167,139087,0.147844,0.017719,532046,70700,0.121175,0.017697,271549,42800,0.070557,0.011863,40887,6865,0.101258,0.010517,53543,5801,0.101042,0.007638,1449895,119568,0.096244,0.009959,648326,66797,0.105057,0.014038,87981,12442,0.191287,0.01555,214336,22141,0.109488,0.009586,923028,90517,0.118462,0.012603,502493,56017,0.149342,0.017425,316053,42133,0.126042,0.016769,236311,29168,0.098483,0.016485,278143,46938,0.101016,0.013657,300894,48415,0.136573,0.01831,128671,20867,0.118638,0.014392,440762,58274,0.108494,0.012225,453816,55948,0.09575,0.009837,616413,74761,0.142815,0.015014,530574,60507,0.097524,0.013741,179818,29108,0.113404,0.013208,448186,52409,0.143298,0.011572,100309,12257,0.167324,0.017813,214567,25285,0.125363,0.01589,245322,34960,0.125902,0.01441,116896,14489
11/1/17 0:00,videoUser,Watches Videos Online,adultInternetUser,0.695151,0.002593,143535552,535329,,,,,0.863905,0.006445,31023464,231459,0.817199,0.003885,58832842,279683,0.611978,0.004659,40942539,311689,0.402106,0.005858,12736707,185557,0.746976,0.003165,101413087,636584,0.750802,0.01441,4089603,207751,0.582707,0.004326,38032862,468839,0.630854,0.006027,23916536,446300,0.639746,0.006229,32508034,538124,0.701522,0.005627,27955364,406025,0.736985,0.005906,19002846,309730,0.770367,0.004341,40152773,524084,0.695775,0.009304,15700410,360933,0.605815,0.006067,30537527,453657,0.70866,0.004889,43571391,499542,0.745947,0.004077,53726224,578910,71%,0.003519,71256284,350963,68%,0.003474,72279268,370857,0.683397,0.002851,91636872,382339,0.678083,0.007543,15804493,175818,0.718709,0.008079,22781106,256088,0.767662,0.010659,9158960,192169,0.675903,0.030524,1007883,101083,0.793731,0.015636,3146237,145675,0.711851,0.002865,132486189,562107,0.542536,0.00754,11049363,235836,0.621629,0.009131,15899798,711338,0.705819,0.002704,126612018,855408,0.673407,0.032033,1023736,158447,0.662906,0.002906,99109839,647802,0.779768,0.004729,44425713,573455,0.618989,0.031471,1883833,144558,0.734714,0.022216,343882,35828,0.658488,0.025315,2975358,168811,0.684993,0.015562,1321841,88796,0.740481,0.008366,17526346,344144,0.771896,0.018931,2777827,153242,0.665613,0.026364,1491615,102424,0.681113,0.022608,394699,26333,0.811733,0.016083,429221,16093,0.629641,0.012167,9035026,276168,0.699061,0.013136,4709088,293818,0.703638,0.022138,589269,34996,0.744682,0.018666,834411,72289,0.701698,0.015353,5915590,233441,0.673975,0.019433,2858867,192402,0.690704,0.02805,1461736,90810,0.674305,0.020673,1264231,92594,0.711468,0.024001,2009391,170487,0.646224,0.019134,1924885,133513,0.748157,0.018456,704868,46918,0.70551,0.023445,2621094,172588,0.705329,0.01501,2950312,139233,0.643716,0.022186,4144066,272237,0.702745,0.020489,2610777,143973,0.60844,0.02171,1121867,104632,0.677133,0.018666,2676101,163359,0.696154,0.018915,487309,32858,0.715025,0.023248,916909,51535,0.700249,0.020617,1370312,74312,0.692083,0.021169,642581,38158
11/1/17 0:00,mobileDataPlan,Mobile Data Plan Used from Any Location,internetAnywhere,0.845606,0.002173,88874152,417455,,,,,0.9197,0.006708,4902901,119453,0.909112,0.002774,34458354,240001,0.850783,0.003319,33659258,241856,0.710794,0.005447,15853638,184228,0.888843,0.002495,61866216,417782,0.85599,0.013269,1985222,79627,0.751821,0.003898,24635677,251416,0.762796,0.005604,14512484,266160,0.800817,0.0048,20849230,293339,0.864143,0.004347,17622832,230806,0.888183,0.004627,11716339,174188,0.913716,0.002973,24173267,281859,0.773972,0.0092,5894769,146240,0.79912,0.004516,20330910,277673,0.849385,0.003303,26959534,273673,0.885512,0.002898,35688939,332039,85%,0.003094,45303542,357525,84%,0.002712,43570610,292826,0.839266,0.002538,59463556,305655,0.85043,0.005575,10713809,140164,0.85343,0.006561,11910628,151296,0.901374,0.007621,4941618,97147,0.796267,0.024224,512617,37449,0.848957,0.018395,1331923,55538,0.862,0.002244,79560944,415380,0.720306,0.007374,8926171,168640,0.786673,0.007242,10456312,435400,0.854372,0.00246,77785780,570110,0.826348,0.041983,632060,77685,0.831364,0.002589,64909942,416257,0.886754,0.003823,23964210,259386,0.876254,0.011448,1380014,46142,0.880445,0.012646,193599,8509,0.846694,0.017032,1900634,52354,0.829812,0.011202,813170,23655,0.866754,0.006512,10187480,143441,0.874332,0.013165,1587066,56792,0.794521,0.020817,908416,37257,0.847919,0.016344,253750,9918,0.901481,0.011676,244181,6480,0.849523,0.009164,6298115,116405,0.859514,0.011894,2929209,72520,0.865039,0.013931,349807,12097,0.846624,0.017335,474214,12765,0.859738,0.011093,3667053,88355,0.81671,0.011997,1765677,43891,0.848635,0.016679,919739,25644,0.817131,0.035476,773042,47718,0.823969,0.012711,1191476,39988,0.826779,0.012566,1271166,27658,0.808916,0.017582,397076,13852,0.854014,0.015077,1632211,55228,0.828003,0.013508,1769131,53155,0.859166,0.011346,2844628,68669,0.872056,0.01619,1651586,49895,0.839516,0.020422,797618,34724,0.85099,0.015041,1768759,49596,0.84388,0.008172,298039,8097,0.826529,0.015561,546034,18880,0.84763,0.01548,832319,22467,0.817018,0.015132,391337,11139
